sample_id,has_offline_division_mask,has_offline_bbox,cloud_frac,shadow_frac,clear_frac,cloud_bucket,division_min,division_max,division_mean,division_pos_frac,division_hard_frac,division_soft_frac,division_shadow_precision_dilated,division_shadow_recall,division_shadow_iou,division_cloud_leakage,division_clear_leakage,division_outside_bbox_frac,bbox_valid,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area_frac,bbox_shadow_recall,bbox_division_recall,bbox_cloud_frac_inside,bbox_clear_frac_inside,boundary_iou,reference_target_mae_full,reference_target_mae_shadow,reference_target_mae_bbox,reference_target_corr_shadow,online_target_mae_full,online_target_mae_shadow,online_target_mae_bbox,online_target_corr_shadow
roi165318_2022-03-27_2022-04-11_roi165318_s2_toa_2022_3_27_median,1,1,0.186309814453125,0.04071044921875,0.772979736328125,medium,0.0,0.9300000071525574,0.02467498742043972,0.06689453125,0.0146942138671875,0.06689453125,0.7846715328467153,0.9400299850074962,0.5520581113801453,0.05131040131040131,0.024665403292668482,0.0,1,17.0,0.0,255.0,254.0,0.9299468994140625,1.0,1.0,0.19623430962343097,0.7599885142341456,0.16687558759009716,0.014998998492956161,0.2619538771873829,0.01612887628573919,0.9999114274978638,0.014998998492956161,0.2619538771873829,0.01612887628573919,0.9999114274978638
roi16545_2022-10-05_2022-10-20_roi16545_s2_toa_2022_10_15_median,1,1,0.40973663330078125,0.03986358642578125,0.5503997802734375,high,0.0,0.8199999928474426,0.032065123319625854,0.0738677978515625,0.0291595458984375,0.0738677978515625,0.870791158851477,0.9805741626794259,0.5251640016400164,0.058579275672656174,0.01957944054780849,0.0,1,5.0,164.0,221.0,255.0,0.30462646484375,1.0,1.0,0.5483119615307553,0.32082748948106593,0.34405797101449276,0.01948973350226879,0.31623929986543065,0.06397912115831934,0.9998429417610168,0.01948973350226879,0.31623929986543065,0.06397912115831934,0.9998429417610168
roi16566_2022-03-31_2022-04-15_roi16566_s2_toa_2022_4_10_median,1,1,0.3972320556640625,0.052734375,0.5500335693359375,medium,0.0,0.6600000262260437,0.02817641943693161,0.0872344970703125,0.013946533203125,0.0872344970703125,0.7386741297883506,0.8880208333333334,0.5027850589777195,0.018745438481926786,0.05992176880184204,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.3972320556640625,0.5500335693359375,0.1021206506073708,0.017127009108662605,0.21365206329910844,0.017127009108662605,0.9998905658721924,0.017127009108662605,0.21365206329910844,0.017127009108662605,0.9998905658721924
roi16624_2022-07-11_2022-07-26_roi16624_s2_toa_2022_7_26_median,1,1,0.2746734619140625,0.0982666015625,0.6270599365234375,medium,0.0,0.7099999785423279,0.06089629977941513,0.1957244873046875,0.015869140625,0.1957244873046875,0.711779839401263,0.8234472049689441,0.3797622457748496,0.20109993889228375,0.09499939165348582,0.0,1,0.0,0.0,195.0,255.0,0.765625,1.0,1.0,0.289241868622449,0.5824099170918368,0.09021424435437174,0.03701463341712952,0.17389867557501942,0.04834564364686304,0.9998846650123596,0.03701463341712952,0.17389867557501942,0.04834564364686304,0.9998846650123596
roi16624_2022-09-19_2022-10-04_roi16624_s2_toa_2022_9_19_median,1,1,0.479461669921875,0.0573272705078125,0.4632110595703125,high,0.0,0.7699999809265137,0.03727401793003082,0.1191864013671875,0.013916015625,0.1191864013671875,0.5745743182691077,0.6244343891402715,0.25439167208848407,0.11456940996753867,0.06143558322627401,0.0,1,0.0,0.0,247.0,255.0,0.96875,1.0,1.0,0.466796875,0.4740265877016129,0.07087776866283839,0.022655891254544258,0.12590321309077224,0.023386726456303752,0.9999277591705322,0.022655891254544258,0.12590321309077224,0.023386726456303752,0.9999277591705322
roi16624_2022-11-03_2022-11-23_roi16624_s2_toa_2022_11_23_median,1,1,0.2577056884765625,0.0164642333984375,0.725830078125,medium,0.0,0.8100000023841858,0.006671295501291752,0.0190887451171875,0.0053558349609375,0.0190887451171875,0.6163069544364509,0.6543095458758109,0.43472906403940886,0.012493338859612766,0.007021527077026572,0.0,1,0.0,0.0,240.0,255.0,0.94140625,1.0,1.0,0.2709738070539419,0.7115372147302904,0.06239460370994941,0.004056396894156933,0.18044741315019694,0.004308869729892841,0.9999590516090393,0.004056396894156933,0.18044741315019694,0.004308869729892841,0.9999590516090393
roi16626_2022-02-01_2022-02-16_roi16626_s2_toa_2022_2_1_median,1,1,0.266632080078125,0.0,0.733367919921875,medium,0.0,0.3100000023841858,0.000911712646484375,0.0054168701171875,0.0,0.0054168701171875,0.0,nan,0.0,0.0,0.0073862927052557115,0.0,1,121.0,0.0,255.0,188.0,0.3893280029296875,nan,1.0,0.032373113854595334,0.9676268861454047,nan,0.0005538853583857417,nan,0.0014226702272062697,nan,0.0005538853583857417,nan,0.0014226702272062697,nan
roi166838_2022-08-09_2022-08-24_roi166838_s2_toa_2022_8_24_median,1,1,0.3681793212890625,0.0012054443359375,0.630615234375,medium,0.0,0.14000000059604645,8.239745511673391e-06,6.103515625e-05,0.0,6.103515625e-05,0.0,0.0,0.0,0.00012433171702101205,2.4196670538133953e-05,0.0,1,72.0,198.0,81.0,208.0,0.001678466796875,0.0,1.0,0.6272727272727273,0.37272727272727274,0.0,5.0192147682537325e-06,0.0,0.002990356900475242,0.0,5.0192147682537325e-06,0.0,0.002990356900475242,0.0
roi167649_2022-01-25_2022-02-09_roi167649_s2_toa_2022_1_30_median,1,1,0.375213623046875,0.0594329833984375,0.5653533935546875,medium,0.0,0.6100000143051147,0.0002917480596806854,0.000946044921875,0.0001220703125,0.000946044921875,1.0,0.015917843388960205,0.015917843388960205,0.0,0.0,0.0,1,3.0,125.0,20.0,141.0,0.004669189453125,0.07856225930680359,1.0,0.0,0.0,0.0,0.0001774545235093683,0.002985791951915266,0.03800542370166654,0.9999654293060303,0.0001774545235093683,0.002985791951915266,0.03800542370166654,0.9999654293060303
roi16775_2022-10-10_2022-10-17_roi16775_s2_toa_2022_10_17_median,1,1,0.4185638427734375,0.0349273681640625,0.5465087890625,high,0.0,0.40784314274787903,0.016289984807372093,0.0801849365234375,0.0,0.0801849365234375,0.5855375832540438,0.9051987767584098,0.3786549707602339,0.038132040392256934,0.05966607102970739,0.0,1,20.0,0.0,165.0,236.0,0.527984619140625,0.9501965923984272,1.0,0.47205363851800475,0.465088723195191,0.0,7.908849511295557e-05,0.0009103977508344938,0.00014979318003938084,0.9999558329582214,7.908849511295557e-05,0.0009103977508344938,0.00014979318003938084,0.9999558329582214
roi16779_2022-08-28_2022-09-05_roi16779_s2_toa_2022_8_31_median,1,1,0.0566253662109375,0.15496826171875,0.7884063720703125,low,0.0,0.44999998807907104,0.002027435228228569,0.0088348388671875,0.0,0.0088348388671875,0.7478411053540587,0.0304253643166601,0.029637444849414923,0.0,0.0052255704581083435,0.0,1,38.0,127.0,161.0,226.0,0.189208984375,0.282296179598267,1.0,0.02903225806451613,0.739758064516129,0.0,0.0012322826078161597,0.0039587186142514665,0.00651281233756773,0.9999082088470459,0.0012322826078161597,0.0039587186142514665,0.00651281233756773,0.9999082088470459
roi16782_2022-09-17_2022-10-07_roi16782_s2_toa_2022_9_22_median,1,1,0.3972625732421875,0.00262451171875,0.6001129150390625,medium,0.0,0.28999999165534973,0.00020584106096066535,0.0010833740234375,0.0,0.0010833740234375,0.0,0.0,0.0,0.0,0.0018052836329426124,0.0,1,42.0,86.0,111.0,230.0,0.154876708984375,0.0,1.0,0.06236453201970443,0.9376354679802955,0.0,0.00012507829524111003,0.0,0.0008075991287607278,0.0,0.00012507829524111003,0.0,0.0008075991287607278,0.0
roi167984_2022-08-26_2022-09-10_roi167984_s2_toa_2022_8_31_median,1,1,0.0778045654296875,0.139068603515625,0.7831268310546875,low,0.0,0.6100000143051147,0.0336138941347599,0.10528564453125,0.0083770751953125,0.10528564453125,0.9082608695652173,0.565723063418916,0.47485724811199115,0.2272994704844087,0.011398398378894453,0.0,1,35.0,0.0,255.0,255.0,0.86328125,0.9619267061663375,1.0,0.05307904411764706,0.7919612556561086,0.015136837006539113,0.02043435163795948,0.11234651606988562,0.023670561173382926,0.9999330043792725,0.02043435163795948,0.11234651606988562,0.023670561173382926,0.9999330043792725
roi168037_2022-09-20_2022-10-05_roi168037_s2_toa_2022_10_5_median,1,1,0.3566131591796875,0.194793701171875,0.4485931396484375,medium,0.0,0.5647059082984924,0.05141165107488632,0.2259674072265625,0.001953125,0.2259674072265625,0.9019515159700182,0.860410465298449,0.6620456874208909,0.11527106242779513,0.03847069628218647,0.0,1,1.0,42.0,255.0,255.0,0.832672119140625,1.0,1.0,0.41728055708264616,0.34878138171156314,0.0024678529679179116,0.00021965138148516417,0.0008397196483298303,0.0002637909645778215,0.9999687671661377,0.00021965138148516417,0.0008397196483298303,0.0002637909645778215,0.9999687671661377
roi168061_2022-10-24_2022-11-13_roi168061_s2_toa_2022_11_3_median,1,1,0.1222381591796875,0.10357666015625,0.7741851806640625,medium,0.0,0.36000001430511475,0.0020527648739516735,0.0126953125,0.0,0.0126953125,0.1045673076923077,0.0010312315851502651,0.0009237265769332278,0.032580202221944826,0.011116147978792597,0.0,1,0.0,48.0,250.0,255.0,0.796630859375,0.7312168532704774,1.0,0.14101287159056083,0.7639154918786393,0.0,0.0012481536250561476,8.924362514745367e-05,0.0015667904530278825,0.9997940063476562,0.0012481536250561476,8.924362514745367e-05,0.0015667904530278825,0.9997940063476562
roi16863_2022-01-04_2022-01-24_roi16863_s2_toa_2022_1_14_median,1,1,0.158203125,0.28277587890625,0.55902099609375,medium,0.0,0.6000000238418579,0.04817391186952591,0.2020263671875,0.0013427734375,0.2020263671875,0.9658610271903323,0.6550291387869631,0.6182957265827943,0.07282021604938271,0.009444262474069222,0.0,1,0.0,0.0,190.0,255.0,0.74609375,0.9928771854090223,1.0,0.06601767015706807,0.5576734293193717,0.0,0.00019780374714173377,0.0006404165930349678,0.0002651191584726903,0.9999818205833435,0.00019780374714173377,0.0006404165930349678,0.0002651191584726903,0.9999818205833435
roi16863_2022-02-03_2022-02-18_roi16863_s2_toa_2022_2_3_median,1,1,0.229522705078125,0.183502197265625,0.58697509765625,medium,0.0,0.47843137383461,0.05899299308657646,0.252838134765625,0.0,0.252838134765625,0.8632468316234159,0.9385498087477133,0.6520885088682189,0.07565483313389176,0.10775189768118956,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.229522705078125,0.58697509765625,0.0,0.0002473726053722203,0.0009196173742292091,0.0002473726053722203,0.999962568283081,0.0002473726053722203,0.0009196173742292091,0.0002473726053722203,0.999962568283081
roi168728_2022-06-22_2022-07-07_roi168728_s2_toa_2022_6_27_median,1,1,0.5960693359375,0.00274658203125,0.40118408203125,high,0.0,0.25,0.008546752855181694,0.0523223876953125,0.0,0.0523223876953125,0.0,0.0,0.0,7.679705099324186e-05,0.13030579643998175,0.0,1,0.0,98.0,71.0,255.0,0.173583984375,0.0,1.0,0.21457454289732772,0.7854254571026723,0.0,0.005195860750973225,0.0,0.029932834931063752,0.0,0.005195860750973225,0.0,0.029932834931063752,0.0
roi168890_2022-09-07_2022-09-22_roi168890_s2_toa_2022_9_12_median,1,1,0.2139739990234375,0.0152587890625,0.7707672119140625,medium,0.0,0.686274528503418,0.022355981171131134,0.1398773193359375,0.0016937255859375,0.1398773193359375,0.19624740918512054,0.988,0.10763699749428042,0.020038508165157242,0.15635578959871715,0.0,1,0.0,12.0,255.0,255.0,0.953125,1.0,1.0,0.208984375,0.7750064036885246,0.06785137318255251,0.00013538222992792726,0.0009805483818054199,0.0001420403723833991,0.9999121427536011,0.00013538222992792726,0.0009805483818054199,0.0001420403723833991,0.9999121427536011
roi168972_2022-03-12_2022-03-27_roi168972_s2_toa_2022_3_22_median,1,1,0.3526153564453125,0.17950439453125,0.4678802490234375,medium,0.0,0.800000011920929,0.013408050872385502,0.0518951416015625,0.0037994384765625,0.0518951416015625,0.9750073507791825,0.27201632097925876,0.26744671959882993,0.005798606603487818,0.0021850438639402538,0.0,1,3.0,0.0,255.0,255.0,0.98828125,0.9797687861271677,1.0,0.3553297924901186,0.46671195652173914,0.010006784260515603,0.00814985204488039,0.04306821748538311,0.008246490606677391,0.9999414682388306,0.00814985204488039,0.04306821748538311,0.008246490606677391,0.9999414682388306
roi16985_2022-01-23_2022-02-07_roi16985_s2_toa_2022_2_7_median,1,1,0.3079833984375,0.185760498046875,0.506256103515625,medium,0.0,0.545098066329956,0.05820504203438759,0.2246246337890625,0.0018310546875,0.2246246337890625,0.894096868419265,0.9497289305076392,0.7543550596985712,0.0081995640110979,0.09022545059979505,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.3079833984375,0.506256103515625,0.0,0.00021888769697397947,0.0009282301540384156,0.00021888769697397947,0.9999614357948303,0.00021888769697397947,0.0009282301540384156,0.00021888769697397947,0.9999614357948303
roi16985_2022-09-30_2022-10-15_roi16985_s2_toa_2022_10_15_median,1,1,0.46195220947265625,0.0,0.5380477905273438,high,0.0,0.3499999940395355,0.0003169250558130443,0.0014801025390625,0.0,0.0014801025390625,0.0,nan,0.0,0.0020809592231085567,0.0009642244374175801,0.0,1,101.0,42.0,120.0,70.0,0.00885009765625,nan,1.0,0.8672413793103448,0.13275862068965516,nan,0.00019254865765105933,nan,0.0217566703927928,nan,0.00019254865765105933,nan,0.0217566703927928,nan
roi16987_2022-02-12_2022-02-27_roi16987_s2_toa_2022_2_22_median,1,1,0.433563232421875,0.0594329833984375,0.5070037841796875,high,0.0,0.8500000238418579,0.028972625732421875,0.0583953857421875,0.03155517578125,0.0583953857421875,0.9338907760648028,0.9019255455712452,0.83464005702067,0.0025691560498345887,0.007253137508652602,0.0,1,134.0,0.0,255.0,255.0,0.4765625,1.0,1.0,0.27732774077868855,0.597960425204918,0.018473335657023353,0.017610643059015274,0.28550149430359434,0.03695348051727795,0.9999268651008606,0.017610643059015274,0.28550149430359434,0.03695348051727795,0.9999268651008606
roi16987_2022-08-21_2022-09-05_roi16987_s2_toa_2022_8_31_median,1,1,0.3654937744140625,0.029636383056640625,0.6048698425292969,medium,0.0,0.699999988079071,0.01740661822259426,0.055328369140625,0.00579833984375,0.055328369140625,0.7655819084390513,0.8234006950701506,0.40953905249679895,0.033565732893583264,0.030845783694809004,0.0,1,18.0,41.0,255.0,255.0,0.780792236328125,1.0,1.0,0.40160250146570253,0.5604406879030682,0.11897013782542114,0.01058102399110794,0.1662424504641846,0.01355165112920168,0.9998673796653748,0.01058102399110794,0.1662424504641846,0.01355165112920168,0.9998673796653748
roi16994_2022-09-25_2022-10-05_roi16994_s2_toa_2022_9_30_median,1,1,0.41722869873046875,0.16533660888671875,0.4174346923828125,high,0.0,0.5137255191802979,0.07690957188606262,0.2612457275390625,0.00384521484375,0.2612457275390625,0.8865428421237077,0.994693369018504,0.6274669616347441,0.12300912465485399,0.10891179588405162,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.41722869873046875,0.4174346923828125,0.008617505847593254,0.0002550648932810873,0.000970626668405051,0.0002550648932810873,0.9999536275863647,0.0002550648932810873,0.000970626668405051,0.0002550648932810873,0.9999536275863647
roi170310_2022-10-03_2022-10-18_roi170310_s2_toa_2022_10_8_median,1,1,0.35425567626953125,0.1279754638671875,0.5177688598632812,medium,0.0,0.5137255191802979,0.05465129762887955,0.18377685546875,0.001190185546875,0.18377685546875,0.8326967784789107,0.9810420889471801,0.6742604277636647,0.13486098249090087,0.020187136226331687,0.0,1,0.0,0.0,166.0,255.0,0.65234375,1.0,1.0,0.3852685254491018,0.41855351796407186,0.007301173402868318,0.00017931204638443887,0.0009609773671568769,0.0002748735561342297,0.999954104423523,0.00017931204638443887,0.0009609773671568769,0.0002748735561342297,0.999954104423523
roi171220_2022-10-27_2022-11-11_roi171220_s2_toa_2022_10_27_median,1,1,0.34430694580078125,0.07172775268554688,0.5839653015136719,medium,0.0,0.41960784792900085,0.02945389226078987,0.15057373046875,0.0,0.15057373046875,0.6554012971220106,0.9349040046801043,0.4355550049554014,0.14383212568414988,0.05821025195482189,0.0,1,0.0,0.0,235.0,255.0,0.921875,1.0,1.0,0.3073440810381356,0.6148495431673728,0.0,0.00014781460049562156,0.000919168378256524,0.00016034126155457253,0.9999439716339111,0.00014781460049562156,0.000919168378256524,0.00016034126155457253,0.9999439716339111
roi172535_2022-06-08_2022-06-23_roi172535_s2_toa_2022_6_13_median,1,1,0.144134521484375,0.1035919189453125,0.7522735595703125,medium,0.0,0.49803921580314636,0.03913915902376175,0.253631591796875,0.0,0.253631591796875,0.49705209962700037,0.9150095743113861,0.3611837897552183,0.0632013550709295,0.19904261576844284,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.144134521484375,0.7522735595703125,0.0,0.0002462585689499974,0.000906001557515777,0.0002462585689499974,0.9999566078186035,0.0002462585689499974,0.000906001557515777,0.0002462585689499974,0.9999566078186035
roi172535_2022-06-08_2022-06-23_roi172535_s2_toa_2022_6_8_median,1,1,0.12823486328125,0.2093353271484375,0.6624298095703125,medium,0.0,0.9200000166893005,0.06840072572231293,0.1516571044921875,0.0605621337890625,0.1516571044921875,0.9577422275882885,0.6224214592900357,0.5647860308221443,0.036173250832936696,0.025245894087024625,0.0,1,0.0,0.0,255.0,254.0,0.99609375,0.9991981922880676,1.0,0.12599571078431374,0.6640165441176471,0.032340953393584976,0.041574299335479736,0.18043433647564508,0.04173733580346201,0.999968945980072,0.041574299335479736,0.18043433647564508,0.04173733580346201,0.999968945980072
roi172535_2022-09-01_2022-09-16_roi172535_s2_toa_2022_9_11_median,1,1,0.3157501220703125,0.1305999755859375,0.55364990234375,medium,0.0,0.5199999809265137,0.0018753051990643144,0.0074615478515625,3.0517578125e-05,0.0074615478515625,0.3824130879345603,0.004556607080266386,0.004329004329004329,0.014449330691538202,0.0041616139345165915,0.0,1,23.0,0.0,207.0,233.0,0.660552978515625,0.48977684308914593,1.0,0.29565719565719567,0.6075075075075075,0.0007106310403638431,0.0011396250920370221,0.0006348670873007968,0.0017252591829923372,0.9999476075172424,0.0011396250920370221,0.0006348670873007968,0.0017252591829923372,0.9999476075172424
roi173193_2022-11-06_2022-11-21_roi173193_s2_toa_2022_11_11_median,1,1,0.2127685546875,0.0515289306640625,0.7357025146484375,medium,0.0,0.4588235318660736,0.026928652077913284,0.131622314453125,0.0,0.131622314453125,0.45768606538372364,0.37518507551080843,0.11801415797317437,0.4608433734939759,0.019350824432230632,0.0,1,0.0,16.0,255.0,254.0,0.93359375,0.8865857269766064,1.0,0.22734701882845187,0.7237186192468619,0.0,0.0001282522571273148,0.0003639829910680462,0.00013737480261335813,0.9999738335609436,0.0001282522571273148,0.0003639829910680462,0.00013737480261335813,0.9999738335609436
roi173860_2022-04-28_2022-05-13_roi173860_s2_toa_2022_4_28_median,1,1,0.348785400390625,0.0225372314453125,0.6286773681640625,medium,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,1,0.0,0.0,255.0,255.0,1.0,1.0,nan,0.348785400390625,0.6286773681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roi17405_2022-03-22_2022-04-06_roi17405_s2_toa_2022_3_22_median,1,1,0.091644287109375,0.118927001953125,0.7894287109375,low,0.0,0.4745098054409027,0.060911476612091064,0.434539794921875,0.0,0.434539794921875,0.2947187302479107,0.7014370028226841,0.17747118974192502,0.03796203796203796,0.4403703417349621,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.091644287109375,0.7894287109375,0.0,0.00042139197466894984,0.0006878748593466203,0.00042139197466894984,0.9999808073043823,0.00042139197466894984,0.0006878748593466203,0.00042139197466894984,0.9999808073043823
roi174165_2022-06-06_2022-06-21_roi174165_s2_toa_2022_6_6_median,1,1,0.315277099609375,0.23150634765625,0.453216552734375,medium,0.0,0.4431372582912445,0.06743732839822769,0.2955169677734375,0.0,0.2955169677734375,0.8790210151288274,0.9709992090693382,0.7437774524158126,0.11809118187977931,0.07390074742441587,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.315277099609375,0.453216552734375,0.0,0.00028749791090376675,0.0009447672170351905,0.00028749791090376675,0.9999369978904724,0.00028749791090376675,0.0009447672170351905,0.00028749791090376675,0.9999369978904724
roi17436_2022-10-22_2022-11-06_roi17436_s2_toa_2022_11_6_median,1,1,0.3386383056640625,0.10302734375,0.5583343505859375,medium,0.0,0.47843137383461,0.03063797578215599,0.1537628173828125,0.0,0.1537628173828125,0.8078793291654263,0.8508590047393365,0.5183146878383255,0.08912720227098635,0.06433275942171572,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.3386383056640625,0.5583343505859375,0.0,0.00015033053932711482,0.000832243835756564,0.00015033053932711482,0.999968945980072,0.00015033053932711482,0.000832243835756564,0.00015033053932711482,0.999968945980072
roi176889_2022-05-16_2022-05-31_roi176889_s2_toa_2022_5_16_median,1,1,0.3750457763671875,0.0131988525390625,0.61175537109375,medium,0.0,0.9300000071525574,0.0041012573055922985,0.0088958740234375,0.0038604736328125,0.0088958740234375,0.6826758147512865,0.3086705202312139,0.2260795935647756,0.003865088083323162,0.005512321660181583,0.0,1,29.0,51.0,95.0,81.0,0.0316925048828125,0.6705202312138728,1.0,0.1555127587867116,0.5652383245064998,0.049945115257958285,0.0024926236364990473,0.08246767782751535,0.07865025644756936,0.9999760389328003,0.0024926236364990473,0.08246767782751535,0.07865025644756936,0.9999760389328003
roi1773_2022-10-31_2022-11-10_roi1773_s2_toa_2022_10_31_median,1,1,0.485443115234375,0.056499481201171875,0.4580574035644531,high,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,1,0.0,0.0,255.0,255.0,1.0,1.0,nan,0.485443115234375,0.4580574035644531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roi178330_2022-02-10_2022-02-18_roi178330_s2_toa_2022_2_18_median,1,1,0.134307861328125,0.4310150146484375,0.4346771240234375,medium,0.0,0.45490196347236633,0.03322939574718475,0.2364501953125,0.0,0.2364501953125,0.5234899328859061,0.21188090770701312,0.1585094549499444,0.015110202226766643,0.32920279425702953,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.134307861328125,0.4346771240234375,0.0,0.0002319948689546436,0.00020562272647986366,0.0002319948689546436,0.9999881386756897,0.0002319948689546436,0.00020562272647986366,0.0002319948689546436,0.9999881386756897
roi178330_2022-04-06_2022-04-14_roi178330_s2_toa_2022_4_6_median,1,1,0.0,0.2215118408203125,0.7784881591796875,low,0.0,0.7599999904632568,0.26513564586639404,0.7811737060546875,0.0047149658203125,0.7811737060546875,0.3323762086141225,0.9652820830750155,0.2710497301688621,nan,0.728787314529881,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0,0.7784881591796875,0.03631770093162798,0.16115722060203552,0.2029050934895295,0.16115722060203552,0.9995590448379517,0.16115722060203552,0.2029050934895295,0.16115722060203552,0.9995590448379517
roi17861_2022-02-12_2022-02-27_roi17861_s2_toa_2022_2_12_median,1,1,0.0589141845703125,0.2198486328125,0.7212371826171875,low,0.0,0.4627451002597809,0.027304615825414658,0.1477508544921875,0.0,0.1477508544921875,0.8266033254156769,0.5199194891726818,0.4517004341534009,0.07847707847707848,0.039964457232318534,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0589141845703125,0.7212371826171875,0.0,0.00014453624316956848,0.0005092816442863468,0.00014453624316956848,0.9999803900718689,0.00014453624316956848,0.0005092816442863468,0.00014453624316956848,0.9999803900718689
roi179710_2022-04-03_2022-04-18_roi179710_s2_toa_2022_4_18_median,1,1,0.5062408447265625,0.00396728515625,0.4897918701171875,high,0.0,0.36000001430511475,0.030890200287103653,0.132476806640625,0.0,0.132476806640625,0.009099285878829763,0.0038461538461538464,0.00011184431271669836,0.0022304608614401545,0.2681391943674258,0.0,1,0.0,103.0,244.0,255.0,0.5719757080078125,0.7538461538461538,1.0,0.16003734827264238,0.834733893557423,0.0,0.018776418641209602,0.0003045476973056793,0.03282730084221189,1.000000238418579,0.018776418641209602,0.0003045476973056793,0.03282730084221189,1.000000238418579
roi179771_2022-12-08_2022-12-23_roi179771_s2_toa_2022_12_8_median,1,1,0.44683837890625,0.077392578125,0.47576904296875,high,0.0,0.6078431606292725,0.026057586073875427,0.1127471923828125,0.008209228515625,0.1127471923828125,0.7957775071051563,0.7811514195583596,0.46617249088128015,0.09523972134954241,0.020461834509300832,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.44683837890625,0.47576904296875,0.06560170394036209,0.00010967617708956823,0.0007685739723289803,0.00010967617708956823,0.999984622001648,0.00010967617708956823,0.0007685739723289803,0.00010967617708956823,0.999984622001648
roi179785_2022-05-26_2022-06-03_roi179785_s2_toa_2022_5_26_median,1,1,0.10811614990234375,0.0989227294921875,0.7929611206054688,medium,0.0,0.4431372582912445,0.014819216914474964,0.0896759033203125,0.0,0.0896759033203125,0.8590267143100221,0.677618386549437,0.553135230420549,0.022440194763954556,0.025496704671188725,0.0,1,0.0,81.0,246.0,255.0,0.6595611572265625,0.9681474625944778,1.0,0.07651821862348178,0.7782764603817235,0.0,8.726493251742795e-05,0.0006589165775382038,0.00013230756778397128,0.9999602437019348,8.726493251742795e-05,0.0006589165775382038,0.00013230756778397128,0.9999602437019348
roi179785_2022-08-07_2022-08-14_roi179785_s2_toa_2022_8_12_median,1,1,0.187255859375,0.13566970825195312,0.6770744323730469,medium,0.0,0.4588235318660736,0.03717143088579178,0.1451873779296875,0.0,0.1451873779296875,0.8988702049395692,0.8201040348657388,0.6594691145880438,0.0671854628422425,0.031522725095920356,0.0,1,0.0,0.0,255.0,218.0,0.85546875,0.9866722901729228,1.0,0.1999054651826484,0.643617116152968,0.0,0.00014295801520347595,0.0008101334740102299,0.00016711073923328696,0.9999752640724182,0.00014295801520347595,0.0008101334740102299,0.00016711073923328696,0.9999752640724182
roi179912_2022-05-29_2022-06-18_roi179912_s2_toa_2022_5_29_median,1,1,0.2303924560546875,0.14637374877929688,0.6232337951660156,medium,0.0,0.8500000238418579,0.029361875727772713,0.1260223388671875,0.0022430419921875,0.1260223388671875,0.8327279331638213,0.6107737614344166,0.5259897656881228,0.06679250281475595,0.03406844292648292,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.2303924560546875,0.6232337951660156,0.008055756698044895,0.01784399338066578,0.08579491973715501,0.01784399338066578,0.9998166561126709,0.01784399338066578,0.08579491973715501,0.01784399338066578,0.9998166561126709
roi179912_2022-05-29_2022-06-18_roi179912_s2_toa_2022_6_18_median,1,1,0.11759185791015625,0.20583343505859375,0.67657470703125,medium,0.0,0.4431372582912445,0.051723822951316833,0.3568115234375,0.0,0.3568115234375,0.6810639753677729,0.9445865302642796,0.5295706745355555,0.08797768117822617,0.22471808750563824,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.11759185791015625,0.67657470703125,0.0,0.00034678541123867035,0.0009293444688027031,0.00034678541123867035,0.9998735189437866,0.00034678541123867035,0.0009293444688027031,0.00034678541123867035,0.9998735189437866
roi180510_2022-08-19_2022-09-03_roi180510_s2_toa_2022_8_19_median,1,1,0.135406494140625,0.096893310546875,0.7677001953125,medium,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,1,0.0,0.0,255.0,255.0,1.0,1.0,nan,0.135406494140625,0.7677001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
