sample_id,shadow_case,shadow_case_name,cloud_bucket,cloud_frac,shadow_frac,clear_frac,division_pos_frac,bbox_valid,bbox_area_frac,division_clear_leakage,division_cloud_leakage
roi202277_2022-06-23_2022-07-08_roi202277_s2_toa_2022_7_8_median,0,no_shadow,high,0.49383544921875,0.0,0.50616455078125,0.0,1.0,1.0,0.0,0.0
roi202283_2022-10-26_2022-11-10_roi202283_s2_toa_2022_10_31_median,2,ambiguous,medium,0.24289703369140625,0.06000518798828125,0.6970977783203125,0.0885772705078125,1.0,0.98828125,0.02231585793197155,0.06398215889930725
roi202501_2022-01-12_2022-01-27_roi202501_s2_toa_2022_1_17_median,2,ambiguous,medium,0.123016357421875,0.2849311828613281,0.5920524597167969,0.1642608642578125,1.0,1.0,0.013247166760265827,0.041552964597940445
roi202784_2022-11-03_2022-11-23_roi202784_s2_toa_2022_11_23_median,1,valid_shadow,high,0.5293655395507812,0.01041412353515625,0.4602203369140625,0.0610504150390625,1.0,0.60809326171875,0.13111302256584167,0.0013403473421931267
roi202786_2022-08-20_2022-09-04_roi202786_s2_toa_2022_8_30_median,2,ambiguous,high,0.43393707275390625,0.14000701904296875,0.426055908203125,0.0,1.0,1.0,0.0,0.0
roi20427_2022-03-05_2022-03-25_roi20427_s2_toa_2022_3_5_median,2,ambiguous,medium,0.3500518798828125,0.0,0.6499481201171875,0.0537109375,1.0,0.953125,0.04061509668827057,0.07802624255418777
roi204333_2022-10-26_2022-11-10_roi204333_s2_toa_2022_11_5_median,2,ambiguous,medium,0.230255126953125,0.1614532470703125,0.6082916259765625,0.212860107421875,1.0,1.0,0.023253479972481728,0.2174287587404251
roi205185_2022-06-11_2022-06-26_roi205185_s2_toa_2022_6_26_median,1,valid_shadow,medium,0.1689453125,0.0882720947265625,0.7427825927734375,0.043914794921875,1.0,0.4544677734375,0.0025267568416893482,0.11894869804382324
roi20526_2022-08-05_2022-08-12_roi20526_s2_toa_2022_8_12_median,2,ambiguous,medium,0.125701904296875,0.132415771484375,0.74188232421875,0.288360595703125,1.0,0.65234375,0.37219250202178955,0.0
roi20526_2022-10-04_2022-10-11_roi20526_s2_toa_2022_10_11_median,2,ambiguous,medium,0.1578216552734375,0.0586700439453125,0.78350830078125,0.0,1.0,1.0,0.0,0.0
roi205359_2022-10-29_2022-11-13_roi205359_s2_toa_2022_10_29_median,0,no_shadow,high,0.5057373046875,0.0,0.4942626953125,0.0,1.0,1.0,0.0,0.0
roi206178_2022-06-18_2022-07-03_roi206178_s2_toa_2022_6_23_median,2,ambiguous,high,0.47760009765625,0.05859375,0.46380615234375,0.0,1.0,1.0,0.0,0.0
roi206470_2022-05-31_2022-06-15_roi206470_s2_toa_2022_6_15_median,1,valid_shadow,medium,0.1175994873046875,0.10944747924804688,0.7729530334472656,0.0441436767578125,1.0,0.75,0.027173349633812904,0.01479174755513668
roi206916_2022-12-14_2022-12-22_roi206916_s2_toa_2022_12_17_median,1,valid_shadow,medium,0.234283447265625,0.2467498779296875,0.5189666748046875,0.0551605224609375,1.0,0.200775146484375,0.04369174689054489,0.02865702658891678
roi207006_2022-11-25_2022-12-10_roi207006_s2_toa_2022_12_10_median,1,valid_shadow,high,0.40181732177734375,0.09114837646484375,0.5070343017578125,0.0391693115234375,1.0,0.796600341796875,0.004002527799457312,0.00816450547426939
roi207010_2022-11-25_2022-12-10_roi207010_s2_toa_2022_11_30_median,2,ambiguous,high,0.556121826171875,0.024871826171875,0.41900634765625,0.0,1.0,1.0,0.0,0.0
roi20704_2022-01-24_2022-02-08_roi20704_s2_toa_2022_1_24_median,1,valid_shadow,medium,0.2722930908203125,0.09967041015625,0.6280364990234375,0.0746307373046875,1.0,0.640869140625,0.03880074992775917,0.1434575468301773
roi20713_2022-09-03_2022-09-11_roi20713_s2_toa_2022_9_8_median,0,no_shadow,medium,0.2009124755859375,0.0,0.7990875244140625,0.00018310546875,1.0,0.0015869140625,0.00022914318833500147,0.0
roi20713_2022-10-08_2022-10-16_roi20713_s2_toa_2022_10_8_median,1,valid_shadow,medium,0.282958984375,0.0035400390625,0.7135009765625,0.0311737060546875,1.0,0.9453125,0.02799401246011257,0.03386539965867996
roi207217_2022-01-12_2022-01-27_roi207217_s2_toa_2022_1_17_median,1,valid_shadow,medium,0.3536376953125,0.1211700439453125,0.5251922607421875,0.0824127197265625,1.0,0.8209991455078125,0.04994334653019905,0.012038315646350384
roi207724_2022-05-23_2022-06-07_roi207724_s2_toa_2022_5_23_median,2,ambiguous,high,0.41230010986328125,0.14303970336914062,0.4446601867675781,0.11785888671875,1.0,0.99609375,0.00017157809634227306,0.06461760401725769
roi207804_2022-07-16_2022-07-31_roi207804_s2_toa_2022_7_31_median,2,ambiguous,medium,0.37579345703125,0.0866851806640625,0.5375213623046875,0.0,1.0,1.0,0.0,0.0
roi207826_2022-08-07_2022-08-22_roi207826_s2_toa_2022_8_12_median,2,ambiguous,medium,0.21343994140625,0.1178131103515625,0.6687469482421875,0.0023345947265625,1.0,0.92315673828125,0.0,0.0
roi207826_2022-08-07_2022-08-22_roi207826_s2_toa_2022_8_7_median,2,ambiguous,high,0.4808349609375,0.0164794921875,0.502685546875,0.0,1.0,1.0,0.0,0.0
roi207828_2022-08-07_2022-08-22_roi207828_s2_toa_2022_8_12_median,1,valid_shadow,medium,0.24053955078125,0.0422515869140625,0.7172088623046875,0.00628662109375,1.0,0.52734375,0.0032763865310698748,0.0
roi208921_2022-04-26_2022-05-11_roi208921_s2_toa_2022_5_1_median,2,ambiguous,medium,0.146514892578125,0.1203155517578125,0.7331695556640625,0.223907470703125,1.0,1.0,0.1508876383304596,0.008227452635765076
roi20903_2022-03-08_2022-03-15_roi20903_s2_toa_2022_3_15_median,2,ambiguous,high,0.5691680908203125,0.0054168701171875,0.4254150390625,0.0015106201171875,1.0,0.0069580078125,0.0035509325098246336,0.0
roi209762_2022-07-02_2022-07-17_roi209762_s2_toa_2022_7_17_median,2,ambiguous,medium,0.30458831787109375,0.2234954833984375,0.47191619873046875,0.2639617919921875,1.0,1.0,0.10409829765558243,0.029506800696253777
roi21053_2022-04-15_2022-04-22_roi21053_s2_toa_2022_4_17_median,2,ambiguous,medium,0.2714996337890625,0.0,0.7285003662109375,0.01300048828125,1.0,0.2611083984375,0.017845548689365387,0.0
roi21119_2022-02-03_2022-02-10_roi21119_s2_toa_2022_2_8_median,2,ambiguous,medium,0.24405670166015625,0.03202056884765625,0.7239227294921875,0.3377532958984375,1.0,0.98046875,0.40734145045280457,0.0873425230383873
roi212045_2022-05-22_2022-06-06_roi212045_s2_toa_2022_6_1_median,2,ambiguous,medium,0.148834228515625,0.0724945068359375,0.7786712646484375,0.0456695556640625,1.0,1.0,0.014050283469259739,0.02286241576075554
roi21280_2022-02-23_2022-03-10_roi21280_s2_toa_2022_2_23_median,1,valid_shadow,medium,0.3923797607421875,0.0094146728515625,0.59820556640625,0.0177154541015625,1.0,0.0801239013671875,0.014092950150370598,0.0
roi21296_2022-06-15_2022-06-23_roi21296_s2_toa_2022_6_15_median,0,no_shadow,high,0.5286026000976562,0.0,0.47139739990234375,0.0011444091796875,1.0,0.0073699951171875,0.0,0.00216497085057199
roi21307_2022-03-22_2022-04-06_roi21307_s2_toa_2022_3_22_median,2,ambiguous,medium,0.34342193603515625,0.1294403076171875,0.5271377563476562,0.1651458740234375,1.0,1.0,0.025212394073605537,0.09272876381874084
roi213408_2022-06-12_2022-06-27_roi213408_s2_toa_2022_6_27_median,2,ambiguous,medium,0.202484130859375,0.04034423828125,0.757171630859375,0.1243133544921875,1.0,0.99609375,0.06011446565389633,0.20256216824054718
roi21364_2022-11-08_2022-11-23_roi21364_s2_toa_2022_11_8_median,2,ambiguous,medium,0.17378997802734375,0.0907440185546875,0.7354660034179688,0.1542510986328125,1.0,0.9921875,0.064705029129982,0.11664251983165741
roi21520_2022-02-08_2022-02-23_roi21520_s2_toa_2022_2_13_median,1,valid_shadow,medium,0.1272735595703125,0.0927581787109375,0.77996826171875,0.1320648193359375,1.0,0.8570709228515625,0.05318295583128929,0.027634575963020325
roi21680_2022-02-11_2022-02-26_roi21680_s2_toa_2022_2_21_median,1,valid_shadow,high,0.43749237060546875,0.0407257080078125,0.5217819213867188,0.1490325927734375,1.0,0.64453125,0.22097206115722656,0.05151456966996193
roi21680_2022-07-31_2022-08-15_roi21680_s2_toa_2022_7_31_median,1,valid_shadow,medium,0.30973052978515625,0.005035400390625,0.6852340698242188,0.1094970703125,1.0,0.59765625,0.13825084269046783,0.04761435464024544
roi217050_2022-05-29_2022-06-18_roi217050_s2_toa_2022_6_18_median,2,ambiguous,medium,0.1874847412109375,0.06313323974609375,0.7493820190429688,0.001495361328125,1.0,0.168212890625,0.0006210358114913106,0.0002034670760622248
roi21920_2022-02-13_2022-02-28_roi21920_s2_toa_2022_2_23_median,2,ambiguous,high,0.4374542236328125,0.01123046875,0.5513153076171875,0.069732666015625,1.0,1.0,0.09980349242687225,0.01573127694427967
roi22002_2022-11-08_2022-11-23_roi22002_s2_toa_2022_11_8_median,2,ambiguous,high,0.5112762451171875,0.07307815551757812,0.4156455993652344,0.191314697265625,1.0,1.0,0.14491689205169678,0.1159757673740387
roi221145_2022-04-21_2022-05-06_roi221145_s2_toa_2022_5_6_median,2,ambiguous,high,0.467803955078125,0.07391357421875,0.458282470703125,0.1597137451171875,1.0,1.0,0.019111674278974533,0.177898108959198
roi221397_2022-09-03_2022-09-18_roi221397_s2_toa_2022_9_8_median,2,ambiguous,medium,0.288970947265625,0.00799560546875,0.703033447265625,0.0,1.0,1.0,0.0,0.0
roi221506_2022-06-10_2022-06-25_roi221506_s2_toa_2022_6_15_median,1,valid_shadow,medium,0.3513946533203125,0.0051116943359375,0.64349365234375,0.0435638427734375,1.0,0.48876953125,0.05468083173036575,0.009726866148412228
roi222423_2022-08-13_2022-08-28_roi222423_s2_toa_2022_8_13_median,2,ambiguous,high,0.4146881103515625,0.0020904541015625,0.583221435546875,0.0106048583984375,1.0,0.9609375,0.01640416495501995,0.0010302829323336482
roi222834_2022-06-14_2022-06-29_roi222834_s2_toa_2022_6_29_median,2,ambiguous,medium,0.2830047607421875,0.051727294921875,0.6652679443359375,0.4222259521484375,1.0,1.0,0.49879583716392517,0.13791987299919128
roi222865_2022-03-27_2022-04-11_roi222865_s2_toa_2022_3_27_median,2,ambiguous,medium,0.32625579833984375,0.0580291748046875,0.6157150268554688,0.004608154296875,1.0,0.791473388671875,0.003649182850494981,0.006945256609469652
roi22322_2022-03-31_2022-04-15_roi22322_s2_toa_2022_4_10_median,2,ambiguous,medium,0.161651611328125,0.1130523681640625,0.7252960205078125,0.1749114990234375,1.0,1.0,0.0828477069735527,0.054653577506542206
roi22322_2022-11-01_2022-11-16_roi22322_s2_toa_2022_11_6_median,2,ambiguous,high,0.485992431640625,0.098388671875,0.415618896484375,0.211181640625,1.0,1.0,0.11388501524925232,0.13667190074920654
roi22337_2022-11-18_2022-12-03_roi22337_s2_toa_2022_11_28_median,1,valid_shadow,high,0.40343475341796875,0.056461334228515625,0.5401039123535156,0.1156463623046875,1.0,0.8203125,0.08290426433086395,0.05149492248892784
roi224560_2022-03-10_2022-03-25_roi224560_s2_toa_2022_3_10_median,1,valid_shadow,medium,0.352630615234375,0.0078125,0.639556884765625,0.005645751953125,1.0,0.7317962646484375,0.0022188290022313595,0.011986153200268745
roi22478_2022-08-23_2022-09-07_roi22478_s2_toa_2022_8_28_median,2,ambiguous,high,0.487060546875,0.0439300537109375,0.4690093994140625,0.0810089111328125,1.0,1.0,0.04034226015210152,0.06838972121477127
roi224929_2022-06-10_2022-06-25_roi224929_s2_toa_2022_6_10_median,1,valid_shadow,medium,0.25623321533203125,0.0308837890625,0.7128829956054688,0.0339508056640625,1.0,0.8671875,0.01213090866804123,0.010361768305301666
roi224929_2022-06-10_2022-06-25_roi224929_s2_toa_2022_6_15_median,2,ambiguous,high,0.46326446533203125,0.07616424560546875,0.4605712890625,0.095977783203125,1.0,1.0,0.036111846566200256,0.024406712502241135
roi225420_2022-08-04_2022-08-19_roi225420_s2_toa_2022_8_14_median,1,valid_shadow,high,0.5187149047851562,0.00377655029296875,0.477508544921875,0.0495452880859375,1.0,0.7613525390625,0.0023007604759186506,0.09011752158403397
roi225420_2022-08-04_2022-08-19_roi225420_s2_toa_2022_8_19_median,2,ambiguous,medium,0.32859039306640625,0.04628753662109375,0.6251220703125,0.0967864990234375,1.0,0.957489013671875,0.009068053215742111,0.16619843244552612
roi22610_2022-02-03_2022-02-10_roi22610_s2_toa_2022_2_3_median,2,ambiguous,medium,0.26422119140625,0.08038330078125,0.6553955078125,0.084228515625,1.0,1.0,0.05364127457141876,0.014553014189004898
roi22630_2022-02-05_2022-02-12_roi22630_s2_toa_2022_2_7_median,1,valid_shadow,medium,0.278411865234375,0.0962982177734375,0.6252899169921875,0.1011505126953125,1.0,0.79296875,0.01885111816227436,0.018140962347388268
roi22660_2022-12-16_2022-12-31_roi22660_s2_toa_2022_12_21_median,2,ambiguous,medium,0.245330810546875,0.1674041748046875,0.5872650146484375,0.2130584716796875,1.0,1.0,0.03156910091638565,0.13415847718715668
roi227223_2022-12-14_2022-12-29_roi227223_s2_toa_2022_12_29_median,2,ambiguous,medium,0.399078369140625,0.0098419189453125,0.5910797119140625,0.000213623046875,1.0,0.002197265625,0.0,0.0004588208394125104
roi22879_2022-05-24_2022-05-30_roi22879_s2_toa_2022_5_30_median,2,ambiguous,medium,0.2836151123046875,0.0453643798828125,0.6710205078125,0.2821044921875,1.0,1.0,0.33752501010894775,0.07844192534685135
roi229324_2022-04-19_2022-05-04_roi229324_s2_toa_2022_5_4_median,1,valid_shadow,medium,0.31365966796875,0.02996826171875,0.6563720703125,0.0218505859375,1.0,0.76702880859375,0.007601822726428509,0.0024323798716068268
roi229324_2022-05-14_2022-05-29_roi229324_s2_toa_2022_5_14_median,1,valid_shadow,medium,0.168609619140625,0.1899566650390625,0.6414337158203125,0.226776123046875,1.0,0.671875,0.04286699742078781,0.09466063231229782
roi22942_2022-02-08_2022-02-23_roi22942_s2_toa_2022_2_23_median,2,ambiguous,medium,0.253814697265625,0.0117950439453125,0.7343902587890625,0.1545562744140625,1.0,1.0,0.17849944531917572,0.05651076138019562
roi22958_2022-07-28_2022-08-04_roi22958_s2_toa_2022_8_4_median,0,no_shadow,high,0.42720794677734375,7.62939453125e-06,0.572784423828125,0.0,1.0,1.0,0.0,0.0
roi229774_2022-10-10_2022-10-25_roi229774_s2_toa_2022_10_25_median,1,valid_shadow,medium,0.2505035400390625,0.0189666748046875,0.73052978515625,0.05499267578125,1.0,0.875,0.02391595020890236,0.0830846056342125
roi23015_2022-11-01_2022-11-16_roi23015_s2_toa_2022_11_6_median,2,ambiguous,medium,0.2598876953125,0.119964599609375,0.620147705078125,0.1529998779296875,1.0,0.957489013671875,0.04180404543876648,0.04244950786232948
roi23017_2022-03-23_2022-03-31_roi23017_s2_toa_2022_3_23_median,2,ambiguous,medium,0.1655731201171875,0.0728759765625,0.7615509033203125,0.10687255859375,1.0,1.0,0.0445210300385952,0.03262372314929962
roi23028_2022-04-27_2022-05-12_roi23028_s2_toa_2022_5_12_median,1,valid_shadow,medium,0.21352386474609375,0.12096023559570312,0.6655158996582031,0.18621826171875,1.0,0.93359375,0.09156201034784317,0.03694572299718857
roi230544_2022-03-06_2022-03-21_roi230544_s2_toa_2022_3_21_median,2,ambiguous,medium,0.3636627197265625,0.16552734375,0.4708099365234375,0.0,1.0,1.0,0.0,0.0
roi230900_2022-08-17_2022-09-01_roi230900_s2_toa_2022_8_27_median,2,ambiguous,medium,0.310638427734375,0.099700927734375,0.58966064453125,0.0035400390625,1.0,0.675750732421875,0.0,0.0
roi230921_2022-06-10_2022-06-25_roi230921_s2_toa_2022_6_10_median,2,ambiguous,high,0.4661407470703125,0.076202392578125,0.4576568603515625,0.0651092529296875,1.0,1.0,0.002067148918285966,0.041147008538246155
roi231931_2022-02-17_2022-03-04_roi231931_s2_toa_2022_2_17_median,2,ambiguous,medium,0.18084716796875,0.1322784423828125,0.6868743896484375,0.317657470703125,1.0,1.0,0.22690214216709137,0.1931319534778595
roi23329_2022-06-23_2022-07-08_roi23329_s2_toa_2022_6_23_median,1,valid_shadow,high,0.58001708984375,0.0082550048828125,0.4117279052734375,0.05999755859375,1.0,0.362548828125,0.015639476478099823,0.09139218926429749
roi23393_2022-05-10_2022-05-25_roi23393_s2_toa_2022_5_15_median,2,ambiguous,medium,0.10296630859375,0.1297149658203125,0.7673187255859375,0.265960693359375,1.0,1.0,0.16789627075195312,0.14270895719528198
roi23412_2022-10-04_2022-10-19_roi23412_s2_toa_2022_10_4_median,1,valid_shadow,medium,0.13300323486328125,0.14415740966796875,0.72283935546875,0.1198577880859375,1.0,0.3427734375,0.014898041263222694,0.04669305309653282
roi23412_2022-10-04_2022-10-19_roi23412_s2_toa_2022_10_9_median,2,ambiguous,medium,0.3664093017578125,0.0851593017578125,0.548431396484375,0.1015472412109375,1.0,0.9536590576171875,0.05330115184187889,0.034627076238393784
roi234390_2022-07-19_2022-08-03_roi234390_s2_toa_2022_7_19_median,1,valid_shadow,medium,0.287109375,0.083251953125,0.629638671875,0.1293487548828125,1.0,0.875,0.028281310573220253,0.11474277079105377
roi234833_2022-08-09_2022-08-24_roi234833_s2_toa_2022_8_14_median,1,valid_shadow,medium,0.16314697265625,0.0754241943359375,0.7614288330078125,0.1161041259765625,1.0,0.639495849609375,0.02951844595372677,0.1358959972858429
roi234833_2022-11-27_2022-12-12_roi234833_s2_toa_2022_12_2_median,2,ambiguous,medium,0.313323974609375,0.175933837890625,0.5107421875,0.0007171630859375,1.0,0.17822265625,0.00026888144202530384,0.0
roi239811_2022-06-21_2022-07-06_roi239811_s2_toa_2022_6_21_median,0,no_shadow,medium,0.2005767822265625,0.0002593994140625,0.799163818359375,0.0,1.0,1.0,0.0,0.0
roi251471_2022-07-09_2022-07-24_roi251471_s2_toa_2022_7_24_median,1,valid_shadow,medium,0.3280181884765625,0.19102859497070312,0.4809532165527344,0.0627593994140625,1.0,0.8531646728515625,0.0024905020836740732,0.015164907090365887
roi251471_2022-09-27_2022-10-12_roi251471_s2_toa_2022_10_2_median,2,ambiguous,medium,0.35113525390625,0.11013412475585938,0.5387306213378906,0.10040283203125,1.0,1.0,0.006493184715509415,0.09210412204265594
roi251471_2022-09-27_2022-10-12_roi251471_s2_toa_2022_9_27_median,1,valid_shadow,low,0.07787322998046875,0.14528274536132812,0.7768440246582031,0.0494232177734375,1.0,0.3292236328125,0.006074295844882727,0.18918389081954956
roi256195_2022-08-04_2022-08-19_roi256195_s2_toa_2022_8_19_median,2,ambiguous,high,0.4636993408203125,0.13555908203125,0.4007415771484375,0.0,1.0,1.0,0.0,0.0
roi256195_2022-08-04_2022-08-19_roi256195_s2_toa_2022_8_9_median,2,ambiguous,medium,0.3809967041015625,0.074066162109375,0.5449371337890625,0.0431365966796875,1.0,1.0,0.07311063259840012,0.0004405462823342532
roi26307_2022-03-06_2022-03-21_roi26307_s2_toa_2022_3_6_median,1,valid_shadow,medium,0.321502685546875,0.0215911865234375,0.6569061279296875,0.2061309814453125,1.0,0.94140625,0.23990151286125183,0.09606075286865234
roi268253_2022-06-27_2022-07-12_roi268253_s2_toa_2022_6_27_median,2,ambiguous,medium,0.394012451171875,0.08031463623046875,0.5256729125976562,0.00396728515625,1.0,0.230712890625,0.0,0.0051893736235797405
roi277309_2022-08-04_2022-08-19_roi277309_s2_toa_2022_8_9_median,2,ambiguous,medium,0.322967529296875,0.0309600830078125,0.6460723876953125,0.0,1.0,1.0,0.0,0.0
roi278870_2022-03-02_2022-03-17_roi278870_s2_toa_2022_3_17_median,2,ambiguous,high,0.4896087646484375,0.0288543701171875,0.481536865234375,0.0,1.0,1.0,0.0,0.0
roi28127_2022-03-16_2022-03-25_roi28127_s2_toa_2022_3_16_median,2,ambiguous,medium,0.3650054931640625,0.1260223388671875,0.50897216796875,0.13922119140625,1.0,1.0,0.04116201028227806,0.1795075386762619
roi28127_2022-04-09_2022-04-15_roi28127_s2_toa_2022_4_14_median,2,ambiguous,medium,0.197479248046875,0.21685791015625,0.585662841796875,0.2335052490234375,1.0,0.984375,0.04377051815390587,0.010972028598189354
roi28127_2022-10-17_2022-10-27_roi28127_s2_toa_2022_10_17_median,2,ambiguous,high,0.5085296630859375,0.014495849609375,0.4769744873046875,0.00262451171875,1.0,0.415283203125,0.002623244421556592,0.0003600683994591236
roi282669_2022-05-02_2022-05-17_roi282669_s2_toa_2022_5_17_median,1,valid_shadow,low,0.05902099609375,0.2211456298828125,0.7198333740234375,0.197021484375,1.0,0.45794677734375,0.0051192366518080235,0.047182004898786545
roi283709_2022-08-07_2022-08-22_roi283709_s2_toa_2022_8_22_median,0,no_shadow,medium,0.3953094482421875,0.0,0.6046905517578125,0.00189208984375,1.0,0.00421142578125,0.003129021730273962,0.0
roi28670_2022-03-30_2022-04-14_roi28670_s2_toa_2022_4_9_median,2,ambiguous,high,0.473297119140625,0.1028594970703125,0.4238433837890625,0.2351226806640625,1.0,0.9609375,0.02840479463338852,0.28770390152931213
roi28849_2022-08-14_2022-08-29_roi28849_s2_toa_2022_8_19_median,2,ambiguous,medium,0.32515716552734375,0.14862442016601562,0.5262184143066406,0.3233489990234375,1.0,1.0,0.1967088282108307,0.23818016052246094
roi293134_2022-03-01_2022-03-16_roi293134_s2_toa_2022_3_1_median,2,ambiguous,medium,0.3265228271484375,0.0,0.6734771728515625,0.1547698974609375,1.0,0.7516326904296875,0.22149217128753662,0.017150335013866425
roi295485_2022-01-17_2022-02-01_roi295485_s2_toa_2022_1_22_median,2,ambiguous,low,0.02164459228515625,0.10459136962890625,0.8737640380859375,0.00030517578125,1.0,0.019439697265625,0.00020082776609342545,0.0
roi295485_2022-09-29_2022-10-14_roi295485_s2_toa_2022_10_14_median,1,valid_shadow,medium,0.26981353759765625,0.09132003784179688,0.6388664245605469,0.04339599609375,1.0,0.8671875,0.0015524704940617085,0.00350629142485559
roi295499_2022-05-02_2022-05-17_roi295499_s2_toa_2022_5_7_median,2,ambiguous,high,0.45233154296875,0.0312042236328125,0.5164642333984375,0.0,1.0,1.0,0.0,0.0
roi298088_2022-12-16_2022-12-31_roi298088_s2_toa_2022_12_16_median,1,valid_shadow,medium,0.21380615234375,0.084747314453125,0.701446533203125,0.0776214599609375,1.0,0.578125,0.010224059224128723,7.136740168789402e-05
roi298614_2022-01-25_2022-02-09_roi298614_s2_toa_2022_1_30_median,2,ambiguous,medium,0.3073272705078125,0.2278289794921875,0.46484375,0.2413330078125,1.0,1.0,0.03558298200368881,0.07442530244588852
roi299250_2022-02-21_2022-03-08_roi299250_s2_toa_2022_2_26_median,2,ambiguous,medium,0.217132568359375,0.006072998046875,0.77679443359375,0.0,1.0,1.0,0.0,0.0
roi299250_2022-02-21_2022-03-08_roi299250_s2_toa_2022_3_8_median,2,ambiguous,high,0.5693359375,0.0014801025390625,0.4291839599609375,0.1480865478515625,1.0,0.3410491943359375,0.341593474149704,0.0
roi299368_2022-12-16_2022-12-31_roi299368_s2_toa_2022_12_16_median,1,valid_shadow,medium,0.104766845703125,0.103607177734375,0.7916259765625,0.1218109130859375,1.0,0.81640625,0.028488820418715477,0.0795222818851471
roi299368_2022-12-16_2022-12-31_roi299368_s2_toa_2022_12_21_median,1,valid_shadow,medium,0.1778106689453125,0.0662689208984375,0.75592041015625,0.0621795654296875,1.0,0.3087615966796875,0.008599111810326576,0.0
roi299662_2022-09-13_2022-09-28_roi299662_s2_toa_2022_9_18_median,2,ambiguous,medium,0.1988525390625,0.1039886474609375,0.6971588134765625,0.1112823486328125,1.0,1.0,0.012979053892195225,0.0892418697476387
roi300743_2022-04-30_2022-05-15_roi300743_s2_toa_2022_5_15_median,0,no_shadow,high,0.470947265625,0.0,0.529052734375,0.0,1.0,1.0,0.0,0.0
roi300743_2022-12-01_2022-12-16_roi300743_s2_toa_2022_12_11_median,2,ambiguous,medium,0.205078125,0.0998077392578125,0.6951141357421875,0.161773681640625,1.0,0.9921875,0.15315552055835724,0.03511904925107956
roi305777_2022-01-30_2022-02-14_roi305777_s2_toa_2022_2_4_median,2,ambiguous,medium,0.285919189453125,0.0,0.714080810546875,0.578765869140625,1.0,1.0,0.7778323888778687,0.08159889280796051
roi305777_2022-10-27_2022-11-11_roi305777_s2_toa_2022_11_1_median,2,ambiguous,medium,0.178558349609375,0.075958251953125,0.7454833984375,0.6366424560546875,1.0,1.0,0.7380669713020325,0.07861904054880142
roi305883_2022-10-05_2022-10-20_roi305883_s2_toa_2022_10_10_median,1,valid_shadow,medium,0.2163543701171875,0.027618408203125,0.7560272216796875,0.0240936279296875,1.0,0.875,0.008335519582033157,0.013964313082396984
roi30704_2022-02-04_2022-02-19_roi30704_s2_toa_2022_2_9_median,1,valid_shadow,medium,0.19183349609375,0.0502166748046875,0.7579498291015625,0.07208251953125,1.0,0.66796875,0.022527329623699188,0.031259942799806595
roi30704_2022-08-28_2022-09-12_roi30704_s2_toa_2022_8_28_median,2,ambiguous,high,0.4893341064453125,0.075347900390625,0.4353179931640625,0.111572265625,1.0,0.98828125,0.04518209397792816,0.047771990299224854
roi31744_2022-09-17_2022-10-07_roi31744_s2_toa_2022_10_7_median,2,ambiguous,medium,0.1756744384765625,0.040496826171875,0.7838287353515625,0.148101806640625,1.0,1.0,0.12295353412628174,0.07278728485107422
roi318925_2022-02-23_2022-03-10_roi318925_s2_toa_2022_2_28_median,2,ambiguous,medium,0.1168212890625,0.09661865234375,0.78656005859375,0.174072265625,1.0,1.0,0.08527974039316177,0.13453499972820282
roi328898_2022-12-09_2022-12-29_roi328898_s2_toa_2022_12_9_median,1,valid_shadow,high,0.416351318359375,0.0374298095703125,0.5462188720703125,0.021026611328125,1.0,0.55865478515625,0.0015364416176453233,0.01436634175479412
roi329107_2022-12-16_2022-12-31_roi329107_s2_toa_2022_12_16_median,2,ambiguous,low,0.0,0.20436859130859375,0.7956314086914062,0.2171630859375,1.0,0.984375,0.027319366112351418,0.0
roi33099_2022-02-18_2022-03-05_roi33099_s2_toa_2022_3_5_median,1,valid_shadow,medium,0.285675048828125,0.0892486572265625,0.6250762939453125,0.1221466064453125,1.0,0.359222412109375,0.05177590623497963,0.004166221711784601
roi33302_2022-12-10_2022-12-25_roi33302_s2_toa_2022_12_15_median,2,ambiguous,medium,0.3286285400390625,0.11701202392578125,0.5543594360351562,0.1785125732421875,1.0,1.0,0.03916819021105766,0.1339787393808365
roi33350_2022-03-04_2022-03-19_roi33350_s2_toa_2022_3_19_median,1,valid_shadow,medium,0.27802276611328125,0.24444580078125,0.47753143310546875,0.283660888671875,1.0,0.82421875,0.0898212194442749,0.029225323349237442
roi33356_2022-01-25_2022-02-02_roi33356_s2_toa_2022_1_28_median,1,valid_shadow,medium,0.35540008544921875,0.11956024169921875,0.5250396728515625,0.219573974609375,1.0,0.68359375,0.16905461251735687,0.04581070318818092
roi33356_2022-03-16_2022-03-24_roi33356_s2_toa_2022_3_19_median,2,ambiguous,medium,0.27674102783203125,0.3150177001953125,0.40824127197265625,0.4978485107421875,1.0,1.0,0.3154796361923218,0.1970611810684204
roi33652_2022-02-16_2022-02-23_roi33652_s2_toa_2022_2_21_median,2,ambiguous,high,0.5552444458007812,0.021289825439453125,0.4234657287597656,0.175140380859375,1.0,0.984375,0.19503824412822723,0.12833724915981293
roi33652_2022-04-17_2022-04-24_roi33652_s2_toa_2022_4_19_median,2,ambiguous,medium,0.1269378662109375,0.112091064453125,0.7609710693359375,0.2292022705078125,1.0,1.0,0.1350584477186203,0.13847818970680237
